Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
C5,12_51,AMFV,Unknown,37.95,0.472,86.26,72.92,18.862,,
C7,12_52,AMFV,Unknown,32.77,0.021,1514.45,1502.24,17.279,,
C9,12_53,AMFV,Unknown,30.70,0.129,4778.84,5032.48,358.698,,
C11,12_54,AMFV,Unknown,29.43,0.087,9608.98,9946.02,476.638,,
D1,12_55,AMFV,Unknown,29.09,0.013,11612.87,11673.48,85.713,,
D3,12_56,AMFV,Unknown,29.16,0.033,11198.23,11057.46,199.077,,
D5,12_57,AMFV,Unknown,32.67,0.199,1600.75,1735.70,190.854,,
D7,12_58,AMFV,Unknown,38.91,2.265,50.70,174.70,175.356,,
D9,12_59,AMFV,Unknown,26.49,0.157,48959.49,46126.17,4006.923,,
B11,12_6,AMFV,Unknown,Undetermined,,,,,,
D11,12_60,AMFV,Unknown,28.84,0.059,13377.19,13692.97,446.576,,
E1,12_61,AMFV,Unknown,30.28,0.021,6025.92,6075.17,69.646,,
E3,12_62,AMFV,Unknown,30.43,0.392,5543.43,4811.38,1035.274,,
E5,12_63,AMFV,Unknown,32.43,0.379,1830.18,2146.45,447.278,,
E7,12_64,AMFV,Unknown,33.61,0.057,950.63,972.52,30.955,,
E9,12_65,AMFV,Unknown,31.50,1.505,3065.71,2004.57,1500.682,,
E11,12_66,AMFV,Unknown,29.49,0.016,9313.83,9254.94,83.285,,
F1,12_67,AMFV,Unknown,32.65,0.044,1615.01,1587.84,38.417,,
F3,12_68,AMFV,Unknown,34.51,0.099,578.72,557.19,30.443,,
F5,12_69,AMFV,Unknown,31.86,0.070,2502.07,2572.53,99.639,,
C1,12_7,AMFV,Unknown,33.38,0.832,2248.99,1700.82,775.234,,
F7,12_70,AMFV,Unknown,33.11,0.502,1256.22,1558.84,427.965,,
F9,12_71,AMFV,Unknown,31.81,0.065,2575.98,2512.22,90.171,,
F11,12_72,AMFV,Unknown,35.08,0.036,422.29,428.35,8.580,,
G1,12_73,AMFV,Unknown,31.16,0.248,3693.83,4089.12,559.026,,
G3,12_74,AMFV,Unknown,34.77,1.187,501.90,350.02,214.801,,
G5,12_75,AMFV,Unknown,32.37,0.145,1895.19,2008.83,160.711,,
G7,12_76,AMFV,Unknown,32.48,0.891,1779.45,2676.81,1269.063,,
G9,12_77,AMFV,Unknown,30.60,0.331,5044.99,5790.53,1054.356,,
G11,12_78,AMFV,Unknown,Undetermined,,,,,,
H1,12_79,AMFV,Unknown,32.41,0.815,1845.48,1410.05,615.792,,
C3,12_8,AMFV,Unknown,29.68,0.504,18338.96,15285.50,4318.244,,
H3,12_80,AMFV,Unknown,33.68,0.646,917.55,1219.84,427.503,,
H5,12_81,AMFV,Unknown,29.30,0.039,10324.42,10485.01,227.117,,
